mileage,Age,stroke_values,Light Type,price
45000,11,4 stroke,Double Light,820000
50000,11,4 stroke,Double Light,840000
50000,11,4 stroke,Double Light,795000
38500,11,4 stroke,Double Light,980000
27000,11,4 stroke,Double Light,900000
69900,11,4 stroke,Double Light,815000
50000,11,4 stroke,Double Light,1000000
32152,11,4 stroke,Double Light,825000
37503,11,4 stroke,Double Light,835000
80000,11,4 stroke,Double Light,900000
50000,11,4 stroke,Double Light,840000
45000,11,4 stroke,Double Light,840000
55000,11,4 stroke,Double Light,1100000
32152,11,4 stroke,Double Light,750000
45000,11,4 stroke,Double Light,860000
35000,11,4 stroke,Double Light,850000
55000,11,4 stroke,Double Light,825000
48000,11,4 stroke,Double Light,890000
45000,11,4 stroke,Double Light,770000
45000,11,4 stroke,Double Light,750000
40000,11,4 stroke,Double Light,700000
43000,11,4 stroke,Double Light,1000000
20000,11,4 stroke,Double Light,985000
30000,11,4 stroke,Double Light,980000
90000,11,4 stroke,Double Light,880000
34000,11,4 stroke,Double Light,915000
40000,11,4 stroke,Double Light,830000
56000,11,4 stroke,Double Light,960000
42669,11,4 stroke,Double Light,900000
42221,11,4 stroke,Double Light,850000
45300,11,4 stroke,Double Light,850000
67000,11,4 stroke,Double Light,850000
29498,11,4 stroke,Double Light,900000
30000,11,4 stroke,Double Light,880000
35000,11,4 stroke,Double Light,870000
80000,11,4 stroke,Double Light,900000
78532,11,4 stroke,Double Light,1000000
34500,11,4 stroke,Double Light,950000
42569,11,4 stroke,Double Light,720000
68400,11,4 stroke,Double Light,670000
31252,11,4 stroke,Double Light,670000
24450,11,4 stroke,Double Light,1020000
50000,11,4 stroke,Double Light,740000
29486,11,4 stroke,Double Light,900000
42568,11,4 stroke,Double Light,840000
54331,11,4 stroke,Double Light,1015000
60000,11,4 stroke,Double Light,800000
60000,11,4 stroke,Double Light,780000
60000,11,4 stroke,Double Light,800000
62000,11,4 stroke,Double Light,785000
57000,11,4 stroke,Double Light,700000
55150,11,4 stroke,Double Light,825000
20117,11,4 stroke,Double Light,950000
45233,11,4 stroke,Double Light,950000
42500,11,4 stroke,Double Light,840000
45000,11,4 stroke,Double Light,940000
74766,11,4 stroke,Double Light,940000
86489,11,4 stroke,Double Light,785000
45000,11,4 stroke,Double Light,910000
25800,11,4 stroke,Double Light,1010000
21588,11,4 stroke,Double Light,995000
21500,11,4 stroke,Double Light,935000
16000,11,4 stroke,Double Light,750000
46000,11,4 stroke,Double Light,1120000
55000,11,4 stroke,Double Light,850000
46000,11,4 stroke,Double Light,860000
46000,11,4 stroke,Double Light,820000
44321,11,4 stroke,Double Light,850000
18000,11,4 stroke,Double Light,925000
52368,11,4 stroke,Double Light,830000
42660,11,4 stroke,Double Light,800000
68000,11,4 stroke,Double Light,960000
56412,11,4 stroke,Double Light,960000
75000,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,770000
45000,11,4 stroke,Double Light,850000
55000,11,4 stroke,Double Light,850000
56000,11,4 stroke,Double Light,1000000
85000,11,4 stroke,Double Light,830000
40000,11,4 stroke,Double Light,790000
45000,11,4 stroke,Double Light,850000
35000,11,4 stroke,Double Light,850000
20000,11,4 stroke,Double Light,800000
48000,11,4 stroke,Double Light,785000
75479,11,4 stroke,Double Light,875000
60000,11,4 stroke,Double Light,930000
64304,11,4 stroke,Double Light,900000
66927,11,4 stroke,Double Light,870000
88892,11,4 stroke,Double Light,880000
77992,11,4 stroke,Double Light,820000
77929,11,4 stroke,Double Light,735000
35000,11,4 stroke,Double Light,860000
62548,11,4 stroke,Double Light,920000
42900,11,4 stroke,Double Light,740000
80000,11,4 stroke,Double Light,900000
46565,11,4 stroke,Double Light,850000
75000,11,4 stroke,Double Light,850000
37000,11,4 stroke,Double Light,725000
36452,11,4 stroke,Double Light,640000
42100,11,4 stroke,Double Light,790000
48650,11,4 stroke,Double Light,1050000
58600,11,4 stroke,Double Light,1010000
43211,11,4 stroke,Double Light,950000
43311,11,4 stroke,Double Light,830000
70000,11,4 stroke,Double Light,875000
68000,11,4 stroke,Double Light,1050000
32000,11,4 stroke,Double Light,890000
32562,11,4 stroke,Double Light,930000
33221,11,4 stroke,Double Light,950000
54000,11,4 stroke,Double Light,920000
15000,11,4 stroke,Double Light,970000
16808,11,4 stroke,Double Light,850000
43323,11,4 stroke,Double Light,850000
66126,11,4 stroke,Double Light,850000
68805,11,4 stroke,Double Light,1050000
37485,11,4 stroke,Double Light,925000
32000,11,4 stroke,Double Light,585000
54000,11,4 stroke,Double Light,925000
63000,11,4 stroke,Double Light,1050000
45000,11,4 stroke,Double Light,850000
47000,11,4 stroke,Double Light,820000
26000,11,4 stroke,Double Light,950000
65000,11,4 stroke,Double Light,950000
40000,11,4 stroke,Double Light,940000
35000,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,900000
31000,11,4 stroke,Double Light,750000
30000,11,4 stroke,Double Light,870000
58785,11,4 stroke,Double Light,1000000
56000,11,4 stroke,Double Light,850000
45000,11,4 stroke,Double Light,1020000
43331,11,4 stroke,Double Light,740000
40000,11,4 stroke,Double Light,820000
43321,11,4 stroke,Double Light,1100000
44321,11,4 stroke,Double Light,920000
53888,11,4 stroke,Double Light,780000
50000,11,4 stroke,Double Light,800000
68000,11,4 stroke,Double Light,925000
64000,11,4 stroke,Double Light,970000
76000,11,4 stroke,Double Light,1000000
60000,11,4 stroke,Double Light,735000
63214,11,4 stroke,Double Light,850000
76695,11,4 stroke,Double Light,950000
86489,11,4 stroke,Double Light,800000
75000,11,4 stroke,Double Light,680000
100000,11,4 stroke,Double Light,800000
45000,11,4 stroke,Double Light,850000
56000,11,4 stroke,Double Light,830000
76890,11,4 stroke,Double Light,870000
65000,11,4 stroke,Double Light,850000
45000,11,4 stroke,Double Light,860000
45000,11,4 stroke,Double Light,940000
34550,11,4 stroke,Double Light,800000
66000,11,4 stroke,Double Light,980000
11083,11,4 stroke,Double Light,820000
66929,11,4 stroke,Double Light,735000
45000,11,4 stroke,Double Light,1000000
53322,11,4 stroke,Double Light,740000
53321,11,4 stroke,Double Light,750000
33321,11,4 stroke,Double Light,920000
43321,11,4 stroke,Double Light,880000
65000,11,4 stroke,Double Light,915000
31523,11,4 stroke,Double Light,900000
61651,11,4 stroke,Double Light,760000
42236,11,4 stroke,Double Light,870000
45632,11,4 stroke,Double Light,890000
24526,11,4 stroke,Double Light,950000
46223,11,4 stroke,Double Light,950000
52698,11,4 stroke,Double Light,825000
75588,11,4 stroke,Double Light,800000
64521,11,4 stroke,Double Light,890000
60000,11,4 stroke,Double Light,770000
86300,11,4 stroke,Double Light,770000
45000,11,4 stroke,Double Light,900000
35000,11,4 stroke,Double Light,775000
35000,11,4 stroke,Double Light,900000
58000,11,4 stroke,Double Light,850000
42211,11,4 stroke,Double Light,750000
50000,11,4 stroke,Double Light,1030000
55441,11,4 stroke,Double Light,920000
54644,11,4 stroke,Double Light,950000
65412,11,4 stroke,Double Light,790000
12345,11,4 stroke,Double Light,890000
20000,11,4 stroke,Double Light,925000
48700,11,4 stroke,Double Light,920000
80000,11,4 stroke,Double Light,780000
34500,11,4 stroke,Double Light,950000
28000,11,4 stroke,Double Light,1100000
45000,11,4 stroke,Double Light,1020000
80000,11,4 stroke,Double Light,900000
45000,11,4 stroke,Double Light,930000
32000,11,4 stroke,Double Light,875000
30000,11,4 stroke,Double Light,830000
96000,11,4 stroke,Double Light,850000
78900,11,4 stroke,Double Light,815000
80000,11,4 stroke,Double Light,950000
56660,11,4 stroke,Double Light,1090000
52000,11,4 stroke,Double Light,830000
42000,11,4 stroke,Double Light,840000
25000,11,4 stroke,Double Light,690000
15612,11,4 stroke,Double Light,755000
47321,11,4 stroke,Double Light,1060000
75000,11,4 stroke,Double Light,798000
42143,11,4 stroke,Double Light,850000
43000,11,4 stroke,Double Light,1100000
12345,11,4 stroke,Double Light,1000000
68000,11,4 stroke,Double Light,930000
28000,11,4 stroke,Double Light,1000000
65000,11,4 stroke,Double Light,920000
68000,11,4 stroke,Double Light,900000
43232,11,4 stroke,Double Light,1000000
61000,11,4 stroke,Double Light,970000
69000,11,4 stroke,Double Light,920000
65412,11,4 stroke,Double Light,965000
32321,11,4 stroke,Double Light,1000000
47000,11,4 stroke,Double Light,995000
58000,11,4 stroke,Double Light,950000
70000,11,4 stroke,Double Light,780000
32152,11,4 stroke,Double Light,975000
33223,11,4 stroke,Double Light,950000
90000,11,4 stroke,Double Light,800000
65000,11,4 stroke,Double Light,1050000
64000,11,4 stroke,Double Light,980000
45700,11,4 stroke,Double Light,780000
54326,11,4 stroke,Double Light,810000
25000,11,4 stroke,Double Light,1105000
53000,11,4 stroke,Double Light,970000
35648,11,4 stroke,Double Light,870000
34000,11,4 stroke,Double Light,1000000
50000,11,4 stroke,Double Light,950000
50000,11,4 stroke,Double Light,840000
45000,11,4 stroke,Double Light,1050000
45000,11,4 stroke,Double Light,980000
48000,11,4 stroke,Double Light,950000
32211,11,4 stroke,Double Light,900000
56451,11,4 stroke,Double Light,870000
47063,11,4 stroke,Double Light,930000
39290,11,4 stroke,Double Light,950000
42323,11,4 stroke,Double Light,1090000
43311,11,4 stroke,Double Light,850000
12500,11,4 stroke,Double Light,966000
19800,11,4 stroke,Double Light,950000
43221,11,4 stroke,Double Light,680000
39876,11,4 stroke,Double Light,900000
60000,11,4 stroke,Double Light,900000
20000,11,4 stroke,Double Light,850000
66544,11,4 stroke,Double Light,880000
32211,11,4 stroke,Double Light,960000
48000,11,4 stroke,Double Light,785000
43000,11,4 stroke,Double Light,865000
34000,11,4 stroke,Double Light,785000
38000,11,4 stroke,Double Light,875000
33221,11,4 stroke,Double Light,970000
35500,11,4 stroke,Double Light,1050000
74390,11,4 stroke,Double Light,1090000
3221,11,4 stroke,Double Light,930000
75000,11,4 stroke,Double Light,700000
54327,11,4 stroke,Double Light,925000
85796,11,4 stroke,Double Light,790000
58000,11,4 stroke,Double Light,900000
50000,11,4 stroke,Double Light,930000
36254,11,4 stroke,Double Light,839000
36524,11,4 stroke,Double Light,839000
50000,11,4 stroke,Double Light,870000
52694,11,4 stroke,Double Light,885000
42669,11,4 stroke,Double Light,860000
45698,11,4 stroke,Double Light,760000
48000,11,4 stroke,Double Light,950000
32152,11,4 stroke,Double Light,925000
68000,11,4 stroke,Double Light,875000
35000,11,4 stroke,Double Light,850000
70400,11,4 stroke,Double Light,900000
35000,11,4 stroke,Double Light,1100000
56410,11,4 stroke,Double Light,975000
100000,11,4 stroke,Double Light,900000
95000,11,4 stroke,Double Light,825000
70000,11,4 stroke,Double Light,1035000
68000,11,4 stroke,Double Light,900000
45000,11,4 stroke,Double Light,860000
35288,11,4 stroke,Double Light,950000
45000,11,4 stroke,Double Light,1130000
40000,11,4 stroke,Double Light,825000
57000,11,4 stroke,Double Light,1050000
92000,11,4 stroke,Double Light,775000
56468,11,4 stroke,Double Light,865000
38000,11,4 stroke,Double Light,800000
67800,11,4 stroke,Double Light,1050000
43322,11,4 stroke,Double Light,1100000
56975,11,4 stroke,Double Light,820000
45000,11,4 stroke,Double Light,800000
36500,11,4 stroke,Double Light,820000
45000,11,4 stroke,Double Light,950000
45000,11,4 stroke,Double Light,1075000
20212,11,4 stroke,Double Light,900000
15300,11,4 stroke,Double Light,900000
33085,11,4 stroke,Double Light,930000
48000,11,4 stroke,Double Light,890000
44432,11,4 stroke,Double Light,650000
56412,11,4 stroke,Double Light,725000
99000,11,4 stroke,Double Light,926000
83000,11,4 stroke,Double Light,1040000
25000,11,4 stroke,Double Light,850000
30540,11,4 stroke,Double Light,780000
32000,11,4 stroke,Double Light,925000
56700,11,4 stroke,Double Light,920000
89709,11,4 stroke,Double Light,570000
59700,11,4 stroke,Double Light,895000
75400,11,4 stroke,Double Light,910000
33221,11,4 stroke,Double Light,675000
32211,11,4 stroke,Double Light,750000
45000,11,4 stroke,Double Light,760000
36588,11,4 stroke,Double Light,995000
68000,11,4 stroke,Double Light,707000
43000,11,4 stroke,Double Light,950000
46466,11,4 stroke,Double Light,850000
65123,11,4 stroke,Double Light,1095000
93000,11,4 stroke,Double Light,975000
30000,11,4 stroke,Double Light,800000
50000,11,4 stroke,Double Light,990000
63800,11,4 stroke,Double Light,850000
75000,11,4 stroke,Double Light,750000
20000,11,4 stroke,Double Light,1050000
48000,11,4 stroke,Double Light,795000
59806,11,4 stroke,Double Light,1050000
48000,11,4 stroke,Double Light,1100000
49000,11,4 stroke,Double Light,955000
84000,11,4 stroke,Double Light,1050000
42369,11,4 stroke,Double Light,860000
52698,11,4 stroke,Double Light,850000
59884,11,4 stroke,Double Light,850000
69852,11,4 stroke,Double Light,1075000
64245,11,4 stroke,Double Light,900000
20000,11,4 stroke,Double Light,875000
64312,11,4 stroke,Double Light,875000
32221,11,4 stroke,Double Light,875000
33221,11,4 stroke,Double Light,920000
33221,11,4 stroke,Double Light,950000
20000,11,4 stroke,Double Light,850000
88000,11,4 stroke,Double Light,1025000
45000,11,4 stroke,Double Light,780000
21643,11,4 stroke,Double Light,890000
25465,11,4 stroke,Double Light,850000
42685,11,4 stroke,Double Light,900000
75000,11,4 stroke,Double Light,960000
36549,11,4 stroke,Double Light,880000
71976,11,4 stroke,Double Light,1000000
45432,11,4 stroke,Double Light,735000
52000,11,4 stroke,Double Light,780000
56000,11,4 stroke,Double Light,849000
20000,11,4 stroke,Double Light,750000
48000,11,4 stroke,Double Light,1000000
48000,11,4 stroke,Double Light,865000
21563,11,4 stroke,Double Light,975000
82300,11,4 stroke,Double Light,850000
30000,11,4 stroke,Double Light,850000
40000,11,4 stroke,Double Light,850000
16516,11,4 stroke,Double Light,850000
58000,11,4 stroke,Double Light,830000
30000,11,4 stroke,Double Light,850000
9200,11,4 stroke,Double Light,1000000
35886,11,4 stroke,Double Light,880000
52698,11,4 stroke,Double Light,590000
85000,11,4 stroke,Double Light,985000
52000,11,4 stroke,Double Light,950000
47000,11,4 stroke,Double Light,895000
85000,11,4 stroke,Double Light,800000
65000,11,4 stroke,Double Light,800000
18000,11,4 stroke,Double Light,1100000
35000,11,4 stroke,Double Light,765000
83600,11,4 stroke,Double Light,770000
72600,11,4 stroke,Double Light,980000
57000,11,4 stroke,Double Light,950000
60000,11,4 stroke,Double Light,825000
55610,11,4 stroke,Double Light,1080000
50000,11,4 stroke,Double Light,950000
52468,11,4 stroke,Double Light,885000
45000,11,4 stroke,Double Light,1000000
27267,11,4 stroke,Double Light,1050000
45000,11,4 stroke,Double Light,1020000
54516,11,4 stroke,Double Light,990000
35600,11,4 stroke,Double Light,895000
32125,11,4 stroke,Double Light,1050000
47630,11,4 stroke,Double Light,900000
45000,11,4 stroke,Double Light,875000
41800,11,4 stroke,Double Light,780000
52688,11,4 stroke,Double Light,800000
43331,11,4 stroke,Double Light,750000
48600,11,4 stroke,Double Light,850000
20000,11,4 stroke,Double Light,970000
52698,11,4 stroke,Double Light,680000
52486,11,4 stroke,Double Light,735000
25000,11,4 stroke,Double Light,795000
50000,11,4 stroke,Double Light,1000000
65775,11,4 stroke,Double Light,980000
40000,11,4 stroke,Double Light,950000
98000,11,4 stroke,Double Light,970000
50000,11,4 stroke,Double Light,1000000
45000,11,4 stroke,Double Light,1000000
48000,11,4 stroke,Double Light,850000
75000,11,4 stroke,Double Light,750000
52654,11,4 stroke,Double Light,900000
52458,11,4 stroke,Double Light,900000
52489,11,4 stroke,Double Light,900000
63824,11,4 stroke,Double Light,900000
11600,11,4 stroke,Double Light,1050000
35000,11,4 stroke,Double Light,1050000
10000,11,4 stroke,Double Light,820000
63000,11,4 stroke,Double Light,875000
43000,11,4 stroke,Double Light,895000
45231,11,4 stroke,Double Light,800000
63954,11,4 stroke,Double Light,900000
80000,11,4 stroke,Double Light,1008000
57858,11,4 stroke,Double Light,870000
96300,11,4 stroke,Double Light,1100000
30000,11,4 stroke,Double Light,790000
55000,11,4 stroke,Double Light,850000
25600,11,4 stroke,Double Light,850000
52454,11,4 stroke,Double Light,1075000
20000,11,4 stroke,Double Light,980000
75000,11,4 stroke,Double Light,910000
81000,11,4 stroke,Double Light,1050000
25000,11,4 stroke,Double Light,825000
45000,11,4 stroke,Double Light,920000
49000,11,4 stroke,Double Light,1020000
45000,11,4 stroke,Double Light,975000
50000,11,4 stroke,Double Light,940000
75980,11,4 stroke,Double Light,1025000
68580,11,4 stroke,Double Light,1000000
58643,11,4 stroke,Double Light,850000
58900,11,4 stroke,Double Light,900000
64000,11,4 stroke,Double Light,850000
20000,11,4 stroke,Double Light,926000
44231,11,4 stroke,Double Light,975000
58231,11,4 stroke,Double Light,1038000
56000,11,4 stroke,Double Light,950000
29000,11,4 stroke,Double Light,1000000
43331,11,4 stroke,Double Light,865000
45000,11,4 stroke,Double Light,875000
58643,11,4 stroke,Double Light,940000
50000,11,4 stroke,Double Light,930000
75000,11,4 stroke,Double Light,1085000
60000,11,4 stroke,Double Light,915000
46000,11,4 stroke,Double Light,1000000
60000,11,4 stroke,Double Light,1090000
26000,11,4 stroke,Double Light,1075000
59000,11,4 stroke,Double Light,1020000
48000,11,4 stroke,Double Light,1000000
44432,11,4 stroke,Double Light,1108800
53000,11,4 stroke,Double Light,1000000
58312,11,4 stroke,Double Light,755000
36521,11,4 stroke,Double Light,953000
54000,11,4 stroke,Double Light,835000
80000,11,4 stroke,Double Light,980000
50000,11,4 stroke,Double Light,950000
50000,11,4 stroke,Double Light,1000000
54431,11,4 stroke,Double Light,1000000
66521,11,4 stroke,Double Light,860000
36800,11,4 stroke,Double Light,875000
65000,11,4 stroke,Double Light,830000
52398,11,4 stroke,Double Light,840000
42568,11,4 stroke,Double Light,1090000
53698,11,4 stroke,Double Light,820000
57000,11,4 stroke,Double Light,885000
70000,11,4 stroke,Double Light,950000
36500,11,4 stroke,Double Light,959000
85000,11,4 stroke,Double Light,875000
75000,11,4 stroke,Double Light,1030000
80000,11,4 stroke,Double Light,1030000
20000,11,4 stroke,Double Light,775000
76000,11,4 stroke,Double Light,1075000
75000,11,4 stroke,Double Light,785000
88000,10,4 stroke,Double Light,890000
60000,10,4 stroke,Double Light,1010000
50000,10,4 stroke,Double Light,895000
45000,10,4 stroke,Double Light,835000
63520,10,4 stroke,Double Light,820000
45580,10,4 stroke,Double Light,910000
25000,10,4 stroke,Double Light,840000
34566,10,4 stroke,Double Light,895000
56451,10,4 stroke,Double Light,860000
44313,10,4 stroke,Double Light,870000
56000,10,4 stroke,Double Light,875000
50000,10,4 stroke,Double Light,875000
32936,10,4 stroke,Double Light,880000
56000,10,4 stroke,Double Light,740000
70000,10,4 stroke,Double Light,900000
65421,10,4 stroke,Double Light,890000
52668,10,4 stroke,Double Light,865000
44313,10,4 stroke,Double Light,830000
44313,10,4 stroke,Double Light,865000
50000,10,4 stroke,Double Light,900000
45000,10,4 stroke,Double Light,880000
25000,10,4 stroke,Double Light,885000
43000,10,4 stroke,Double Light,990000
86000,10,4 stroke,Double Light,900000
70000,10,4 stroke,Double Light,865000
30000,10,4 stroke,Double Light,965000
56000,10,4 stroke,Double Light,950000
65000,10,4 stroke,Double Light,870000
54000,10,4 stroke,Double Light,920000
14000,10,4 stroke,Double Light,890000
35000,10,4 stroke,Double Light,1100000
45000,10,4 stroke,Double Light,950000
68900,10,4 stroke,Double Light,920000
44789,10,4 stroke,Double Light,845000
37000,10,4 stroke,Double Light,875000
50000,10,4 stroke,Double Light,875000
74251,10,4 stroke,Double Light,860000
88000,10,4 stroke,Double Light,825000
37000,10,4 stroke,Double Light,880000
30000,10,4 stroke,Double Light,950000
64000,10,4 stroke,Double Light,945000
44313,10,4 stroke,Double Light,925000
64000,10,4 stroke,Double Light,1005000
48065,10,4 stroke,Double Light,950000
42000,10,4 stroke,Double Light,935000
65000,10,4 stroke,Double Light,950000
59000,10,4 stroke,Double Light,900000
32151,10,4 stroke,Double Light,845000
60000,10,4 stroke,Double Light,920000
64000,10,4 stroke,Double Light,945000
42000,10,4 stroke,Double Light,945000
56789,10,4 stroke,Double Light,895000
74000,10,4 stroke,Double Light,885000
44440,10,4 stroke,Double Light,940000
80000,10,4 stroke,Double Light,850000
32100,10,4 stroke,Double Light,1020000
32100,10,4 stroke,Double Light,1020000
68732,10,4 stroke,Double Light,890000
62000,10,4 stroke,Double Light,975000
87658,10,4 stroke,Double Light,790000
56782,10,4 stroke,Double Light,890000
43000,10,4 stroke,Double Light,1000000
50000,10,4 stroke,Double Light,755000
45000,10,4 stroke,Double Light,965000
68000,10,4 stroke,Double Light,880000
50000,10,4 stroke,Double Light,730000
18000,10,4 stroke,Double Light,895000
60000,10,4 stroke,Double Light,900000
44659,10,4 stroke,Double Light,890000
51000,10,4 stroke,Double Light,895000
88000,10,4 stroke,Double Light,890000
32151,10,4 stroke,Double Light,830000
43000,10,4 stroke,Double Light,775000
55000,10,4 stroke,Double Light,950000
50000,10,4 stroke,Double Light,730000
88000,10,4 stroke,Double Light,950000
43520,10,4 stroke,Double Light,775000
52698,10,4 stroke,Double Light,890000
32151,10,4 stroke,Double Light,800000
68000,10,4 stroke,Double Light,865000
35000,10,4 stroke,Double Light,950000
32151,10,4 stroke,Double Light,930000
68500,10,4 stroke,Double Light,915000
40000,10,4 stroke,Double Light,865000
45000,10,4 stroke,Double Light,830000
77765,10,4 stroke,Double Light,980000
56000,10,4 stroke,Double Light,830000
55746,10,4 stroke,Double Light,895000
53324,10,4 stroke,Double Light,825000
35000,10,4 stroke,Double Light,700000
55000,10,4 stroke,Double Light,890000
45000,10,4 stroke,Double Light,1110000
61233,10,4 stroke,Double Light,925000
56539,10,4 stroke,Double Light,810000
87987,10,4 stroke,Double Light,700000
87987,10,4 stroke,Double Light,700000
42242,10,4 stroke,Double Light,850000
68000,10,4 stroke,Double Light,890000
98653,10,4 stroke,Double Light,900000
64533,10,4 stroke,Double Light,950000
12345,10,4 stroke,Double Light,950000
20000,10,4 stroke,Double Light,1130000
76000,10,4 stroke,Double Light,925000
68000,10,4 stroke,Double Light,890000
84000,10,4 stroke,Double Light,890000
32422,10,4 stroke,Double Light,800000
5000,10,4 stroke,Double Light,760000
44000,10,4 stroke,Double Light,850000
60000,10,4 stroke,Double Light,850000
65212,10,4 stroke,Double Light,940000
56000,10,4 stroke,Double Light,840000
68000,10,4 stroke,Double Light,870000
68000,10,4 stroke,Double Light,1000000
40000,10,4 stroke,Double Light,875000
89000,10,4 stroke,Double Light,925000
85000,10,4 stroke,Double Light,925000
50000,10,4 stroke,Double Light,850000
35000,10,4 stroke,Double Light,850000
76500,10,4 stroke,Double Light,780000
65000,10,4 stroke,Double Light,920000
65500,10,4 stroke,Double Light,860000
65480,10,4 stroke,Double Light,880000
75000,10,4 stroke,Double Light,780000
44311,10,4 stroke,Double Light,880000
32152,10,4 stroke,Double Light,895000
60000,10,4 stroke,Double Light,860000
55000,10,4 stroke,Double Light,870000
65235,10,4 stroke,Double Light,920000
42424,10,4 stroke,Double Light,895000
40000,10,4 stroke,Double Light,850000
49000,10,4 stroke,Double Light,810000
46899,10,4 stroke,Double Light,875000
45000,10,4 stroke,Double Light,780000
65000,10,4 stroke,Double Light,900000
65789,10,4 stroke,Double Light,875000
32125,10,4 stroke,Double Light,1060000
100000,10,4 stroke,Double Light,925000
75000,10,4 stroke,Double Light,1000000
48000,10,4 stroke,Double Light,880000
55000,10,4 stroke,Double Light,930000
58000,10,4 stroke,Double Light,1050000
36127,10,4 stroke,Double Light,940000
55000,10,4 stroke,Double Light,860000
60000,10,4 stroke,Double Light,925000
50000,10,4 stroke,Double Light,890000
58947,10,4 stroke,Double Light,950000
44324,10,4 stroke,Double Light,875000
43313,10,4 stroke,Double Light,910000
99500,10,4 stroke,Double Light,890000
28000,10,4 stroke,Double Light,940000
50000,10,4 stroke,Double Light,980000
89000,10,4 stroke,Double Light,890000
89890,10,4 stroke,Double Light,850000
44431,10,4 stroke,Double Light,790000
56000,10,4 stroke,Double Light,890000
20000,10,4 stroke,Double Light,710000
54000,10,4 stroke,Double Light,1000000
32000,10,4 stroke,Double Light,950000
63000,10,4 stroke,Double Light,1050000
75000,10,4 stroke,Double Light,820000
42569,10,4 stroke,Double Light,875000
65000,10,4 stroke,Double Light,825000
20000,10,4 stroke,Double Light,880000
89784,10,4 stroke,Double Light,880000
46000,10,4 stroke,Double Light,870000
100000,10,4 stroke,Double Light,765000
69285,10,4 stroke,Double Light,845000
68000,10,4 stroke,Double Light,910000
86000,10,4 stroke,Double Light,960000
54000,10,4 stroke,Double Light,840000
56009,10,4 stroke,Double Light,820000
90000,10,4 stroke,Double Light,860000
56562,10,4 stroke,Double Light,1220000
10330,10,4 stroke,Double Light,985000
89000,10,4 stroke,Double Light,760000
45000,10,4 stroke,Double Light,880000
45000,10,4 stroke,Double Light,875000
57276,10,4 stroke,Double Light,840000
65000,10,4 stroke,Double Light,1000000
75326,10,4 stroke,Double Light,840000
28476,10,4 stroke,Double Light,845000
54453,10,4 stroke,Double Light,800000
40000,10,4 stroke,Double Light,950000
43523,10,4 stroke,Double Light,1065000
54532,10,4 stroke,Double Light,1050000
10000,10,4 stroke,Double Light,870000
80000,10,4 stroke,Double Light,845000
55000,10,4 stroke,Double Light,800000
56000,10,4 stroke,Double Light,850000
34000,10,4 stroke,Double Light,1150000
54890,10,4 stroke,Double Light,850000
35000,10,4 stroke,Double Light,880000
78986,10,4 stroke,Double Light,850000
62467,10,4 stroke,Double Light,730000
50000,10,4 stroke,Double Light,870000
63000,10,4 stroke,Double Light,850000
20000,10,4 stroke,Double Light,1150000
71000,10,4 stroke,Double Light,870000
37500,10,4 stroke,Double Light,950000
50000,10,4 stroke,Double Light,890000
71000,10,4 stroke,Double Light,870000
74512,10,4 stroke,Double Light,1000000
55000,10,4 stroke,Double Light,770000
44333,10,4 stroke,Double Light,890000
45000,10,4 stroke,Double Light,950000
99000,10,4 stroke,Double Light,900000
21588,10,4 stroke,Double Light,860000
21848,10,4 stroke,Double Light,865000
38000,10,4 stroke,Double Light,860000
56734,10,4 stroke,Double Light,940000
40000,10,4 stroke,Double Light,840000
56231,10,4 stroke,Double Light,850000
88000,10,4 stroke,Double Light,795000
42569,10,4 stroke,Double Light,920000
45600,10,4 stroke,Double Light,800000
88000,10,4 stroke,Double Light,798000
65651,10,4 stroke,Double Light,875000
56000,10,4 stroke,Double Light,840000
65000,10,4 stroke,Double Light,880000
54000,10,4 stroke,Double Light,880000
48520,10,4 stroke,Double Light,910000
98000,10,4 stroke,Double Light,900000
65000,10,4 stroke,Double Light,920000
65000,10,4 stroke,Double Light,950000
55334,10,4 stroke,Double Light,950000
56231,10,4 stroke,Double Light,830000
5400,10,4 stroke,Double Light,875000
25000,10,4 stroke,Double Light,850000
60000,10,4 stroke,Double Light,1050000
63453,10,4 stroke,Double Light,900000
50000,10,4 stroke,Double Light,820000
25000,10,4 stroke,Double Light,880000
65000,10,4 stroke,Double Light,820000
60000,10,4 stroke,Double Light,850000
66000,10,4 stroke,Double Light,820000
32000,10,4 stroke,Double Light,835000
45120,10,4 stroke,Double Light,880000
88000,10,4 stroke,Double Light,825000
12345,10,4 stroke,Double Light,650000
60000,10,4 stroke,Double Light,1100000
66000,10,4 stroke,Double Light,880000
100000,10,4 stroke,Double Light,900000
65000,10,4 stroke,Double Light,1120000
88000,10,4 stroke,Double Light,970000
98000,10,4 stroke,Double Light,900000
32152,10,4 stroke,Double Light,980000
65000,10,4 stroke,Double Light,930000
30000,10,4 stroke,Double Light,840000
65000,10,4 stroke,Double Light,830000
32152,10,4 stroke,Double Light,770000
65000,10,4 stroke,Double Light,950000
50000,10,4 stroke,Double Light,925000
50000,10,4 stroke,Double Light,945000
88000,10,4 stroke,Double Light,800000
76000,10,4 stroke,Double Light,850000
21588,10,4 stroke,Double Light,960000
63000,10,4 stroke,Double Light,870000
52907,10,4 stroke,Double Light,925000
